"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","overheard bocil-bocil tetangga

bocil 1 : “ayok siapa mau ikut aku main squid game?”

banyak bocil lain : “AYOKKK”

??? <U+0001F441><U+0001F444><U+0001F441> ???",FALSE,0,NA,2021-12-09 09:34:54,FALSE,NA,"1468876801539641349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aisyahnihayah",0,FALSE,FALSE,NA,NA
"83","96. Fenomena Tali Ban Menang
97. Jerinx bebas
98. Jerinx ditahan (lagi)
99. Korban KS vs. Komisi penyiaran pecinta… https://t.co/dqI5Wdayqr",FALSE,8,"ekky1995",2021-12-09 09:16:51,TRUE,"1468872255601995779","1468872259184041984","1259033406333059073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ekky1995",3,FALSE,FALSE,NA,NA
"84","Quiz: Apa Permainan di serial drama “Squid Game” yang Cocok Kamu Mainkan?. I got Lampu merah lampu hijau https://t.co/4S2wMUJgH7",FALSE,0,NA,2021-12-09 09:16:38,FALSE,NA,"1468872204276277252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chittautami",0,FALSE,FALSE,NA,NA
"85","Madogo wa squid game wameua sanaa, ngja wajue utelezi sasa <U+0001F602><U+0001F6AE>",FALSE,1,NA,2021-12-09 09:12:03,FALSE,NA,"1468871048963710980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","25Farelly",0,FALSE,FALSE,NA,NA
"86","@prefernana Jangan deketin squid game nanti kamu mati",FALSE,0,"prefernana",2021-12-09 09:07:52,FALSE,"1468869479224336384","1468869999263580165","1442103926703083522","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flywithdoyii",0,FALSE,FALSE,NA,NA
"87","taktahu la nak jawab sebab memang ramai yang gitu. cakap tak minat kdrama tapi tengok squid game <U+0001F92D>",FALSE,0,"_fatinamira",2021-12-09 09:07:09,FALSE,"1468869549621583875","1468869817935417344","1124683942152458241","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_fatinamira",0,FALSE,FALSE,NA,NA
"88","kak ipar tanya kenapa dia takboleh layan kdrama padahal squid game dia boleh layan sampai habis <U+0001F602>",FALSE,0,NA,2021-12-09 09:06:05,FALSE,NA,"1468869549621583875",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_fatinamira",0,FALSE,FALSE,NA,NA
"89","Serial Netflix 'Squid Game' meraih penghargaan di 'American Film Institute 2021.'

Rabu, (8/12) AFI mengumumkan pem… https://t.co/DA4s4GKRWl",FALSE,3,NA,2021-12-09 08:58:31,TRUE,NA,"1468867644841472001",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","coppamagz",0,FALSE,FALSE,NA,NA
"90","@tjitrosoenarjo @aniesbaswedan @KPK_RI Kontraktor nya belajar dari drakor squid game yg episode nginjek kaca bening… https://t.co/W5rdRCflRy",FALSE,0,"tjitrosoenarjo",2021-12-09 08:57:03,TRUE,"1468802681665843200","1468867274014887940","1011447874792579072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diskon123",0,FALSE,FALSE,NA,NA
"91","@tsanybahy Ihhh kesel bangetttt. W jadi jaehyun mah ngamuk ngamuk dahhh. Semoga abis ini dapet project bagus yang j… https://t.co/jlsFtN9p28",FALSE,1,"tsanybahy",2021-12-09 08:49:11,TRUE,"1468864724754305028","1468865296995737603","1071293767146033153","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","viyusaras",0,FALSE,FALSE,NA,NA
"92","@yyour__aa Kak, mau minta foto meme dari akun gembok si Gavra yang gara gara Ali Squid Game dong<U+0001F62D><U+0001F64F><U+0001F3FB>",FALSE,0,"yyour__aa",2021-12-09 08:45:58,FALSE,"1466672380705525761","1468864486421393408","1421863811041038340","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hrj_luv23",0,FALSE,FALSE,NA,NA
"93","'Squid Game' menangkan penghargaan khusus dari American Film Institute. 

Selengkapnya https://t.co/zyP7rFuX9e https://t.co/8Ghi7QWRT8",FALSE,2,NA,2021-12-09 08:35:36,FALSE,NA,"1468861876700254211",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kenterinID",0,FALSE,FALSE,NA,NA
"94","@ibukostreborn Anjrit, jalanan Jakarta jadi arena Squid Game <U+0001F602>",FALSE,9,"ibukostreborn",2021-12-09 08:31:03,FALSE,"1468826318229762051","1468860732875816961","404577193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hidup_Toleransi",1,FALSE,FALSE,NA,NA
"95","'Squid Game' jadi kata kunci yang paling banyak dicari di Korea Selatan tahun ini: Google. 

Selengkapnya… https://t.co/gU1igREHCq",FALSE,2,NA,2021-12-09 08:26:24,TRUE,NA,"1468859564594397189",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kenterinID",0,FALSE,FALSE,NA,NA
"96","Udeh jaehyun ikut squid game s2 ae. Capek w",FALSE,0,NA,2021-12-09 08:15:54,FALSE,NA,"1468856918844133379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhyuni__",0,FALSE,FALSE,NA,NA
"97","Guys jangan lupa dah boleh withdraw kad edisi yg sangat limited ""gold game"" adaptasi daripada cerita korea terbaik… https://t.co/lbmdyru9Qp",FALSE,0,NA,2021-12-09 08:10:29,TRUE,NA,"1468855558023233537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CikPuanNurul7",0,FALSE,FALSE,NA,NA
"98","@NetflixID Pas nonton squid game kepikiran kalo benteng takeshi di bikin film sejenis keknya seru dan kocak",FALSE,0,"NetflixID",2021-12-09 08:10:20,FALSE,"1468852919252357130","1468855519716601861","1033922521492381696","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mahesyaputra",0,FALSE,FALSE,NA,NA
"99","@nctjaehyunfess Ratingnya mengalahkan squid game",FALSE,12,"nctjaehyunfess",2021-12-09 08:01:05,FALSE,"1468852540477300740","1468853192943226880","1325691462823014401","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaexmaps",0,FALSE,FALSE,NA,NA
"100","Aku doain asli jaehyun kalo ada kesempatan selanjutnya drama/filmmya bakal booming sampe ngalahin squid game amiiinnn",FALSE,0,NA,2021-12-09 07:59:38,FALSE,NA,"1468852826327568384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","strlghtxx",0,FALSE,FALSE,NA,NA
"101","Apa bende eh yg viral 2021 ni selain squid game. Tibe tibe tema dinner pulak adoi pening nak pakai apa",FALSE,0,NA,2021-12-09 07:55:50,FALSE,NA,"1468851870894460928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itshairatulnisa",0,FALSE,FALSE,NA,NA
"102","@PartaiSocmed tum, wallet $KDA Kucoin lg bermasalah ya gak bisa WD? kenapa ya tum kena locked gitu asset $KDA kita… https://t.co/wPLP1qx6DA",FALSE,1,"PartaiSocmed",2021-12-09 07:51:36,TRUE,NA,"1468850804828237824","869327120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rinaldimora",1,FALSE,FALSE,NA,NA
"103","10 Pencarian Terbanyak di Google Indonesia pada 2021, dari BTS, Sisca Kohl hingga Squid Game #GoogleTrends2021  https://t.co/0skZCV7ELP",FALSE,0,NA,2021-12-09 07:29:45,FALSE,NA,"1468845307706281985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ayosemarangnews",0,FALSE,FALSE,NA,NA
"104","Nggak kalah saing, serial Netflix ‘Squid Game’ juga berhasil menang di People's Choice Awards 2021 dalam kategori t… https://t.co/WxKHZ5zD7B",FALSE,0,"BVOICE_RADIO",2021-12-09 07:19:43,TRUE,"1468839638865301506","1468842781355683840","74664107","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BVOICE_RADIO",0,FALSE,FALSE,NA,NA
"105","Drama Korea masih mendominasi dan dicari di Google Indonesia tahun 2021 nih! https://t.co/QdQ6n92FhC",FALSE,0,NA,2021-12-09 07:18:04,FALSE,NA,"1468842367339753474",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Popmama_com",0,FALSE,FALSE,NA,NA
"106","Google merilis daftar lagu dan film/series yang jadi trending sepanjang tahun 2021. Di kategori lagu ada ‘At My Wor… https://t.co/SmAA9m8TXk",FALSE,3,NA,2021-12-09 07:13:45,TRUE,NA,"1468841278397898753",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","detikcom",2,FALSE,FALSE,NA,NA
"107","Sejak dikonfirmasi oleh sang penulis, Hwang Dong-hyuk jika serial tersebut akan mendapat film kedua, tentu semakin… https://t.co/DpWjY5ILeS",FALSE,0,NA,2021-12-09 07:10:32,TRUE,NA,"1468840470444851205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indozonemedia",0,FALSE,FALSE,NA,NA
"108","@kafiravadh Sir  ""Squid Game""  dekh liye kya?",FALSE,0,"kafiravadh",2021-12-09 07:08:50,FALSE,"1468826691325751296","1468840040348336131","1129355640114036737","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shubham38851541",0,FALSE,FALSE,NA,NA
"109","Gue tau squid game seterkenal itu tapi gk ku kira green light red light nya sampe desa sini, ke anak2 nya... :"")

G… https://t.co/tJYrcUaO07",FALSE,0,NA,2021-12-09 07:03:05,TRUE,NA,"1468838595695812608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frostdelphinium",0,FALSE,FALSE,NA,NA
"110","@kdrama_menfess Squid game, vincenzo, hometown chachacha, my name, nevertheless, hospital playlist2, uncanny counte… https://t.co/83tNEn5rDN",FALSE,0,"kdrama_menfess",2021-12-09 06:45:05,TRUE,"1468472418045870081","1468834065004462080","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadeendaul",0,FALSE,FALSE,NA,NA
"111","Squid game dah lama lalai bro, kita je baru rancang. https://t.co/Pr9mR7FKc0",FALSE,1,NA,2021-12-09 06:42:39,FALSE,NA,"1468833453391040516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_azangg",0,FALSE,FALSE,NA,NA
"112","@hyewnzoa Kamu dapet dari Squid Game ya?",FALSE,0,"hyewnzoa",2021-12-09 06:36:26,FALSE,"1468831714390671361","1468831889901322241","1417771223518302211","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sohnerit",0,FALSE,FALSE,NA,NA
"113","•kdm• i see homcha dan squid game <U+0001F60D><U+0001F60D>
 Emang beneran 2 drama yang mewakili drama tahu  2021, drama yang heboh nya bu… https://t.co/m0vu0R3IMJ",FALSE,18,NA,2021-12-09 06:31:32,TRUE,NA,"1468830656704647170",NA,"<a href=""https://mobile.twitter.com/portofoiliodev"" rel=""nofollow"">tokdrama</a>","kdrama_menfess",4,FALSE,FALSE,NA,NA
"114","•kdm• mau nonton squid game, hellbound, sm my name. enaknya yg mana dlu ya? thank you",FALSE,0,NA,2021-12-09 06:28:38,FALSE,NA,"1468829925117349889",NA,"<a href=""https://mobile.twitter.com/portofoiliodev"" rel=""nofollow"">tokdrama</a>","kdrama_menfess",0,FALSE,FALSE,NA,NA
"115","kak em lu mirip anu dh siapa sih temennya si saebyok di squid game itu yg ponian ALIAS LU CNATIKKKKK BANEGTETSTDT…… https://t.co/McqmdLQnir",FALSE,0,NA,2021-12-09 06:16:38,TRUE,NA,"1468826906011131908",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seolarems",0,FALSE,FALSE,NA,NA
"116","@byungbunss yang kombek tahun ini ngikut kebiasan bapak byunghun ya

Jo bokrae di the veil &amp; dr brain meninggoy
Par… https://t.co/TNwAWm4izp",FALSE,1,"byungbunss",2021-12-09 05:41:13,TRUE,"1468812764835561474","1468817991450066947","78518189","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HY0JOO",0,FALSE,FALSE,NA,NA
"117","kalau gua yang main squid game cocok ga?

 https://t.co/X2ShHerVfI",FALSE,0,NA,2021-12-09 05:38:47,FALSE,NA,"1468817379652038659",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seccvante",0,FALSE,FALSE,NA,NA
"118","bocil di rumah gua tiap hompimpa make lagu yg sering di nyanyiin sama badut squid game ajg",FALSE,0,NA,2021-12-09 05:37:30,FALSE,NA,"1468817059249225728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nctdoyyoungk",0,FALSE,FALSE,NA,NA
"119","KCCI Gelar Nonton Film dan Bermain Permainan Ala Squid Game https://t.co/mGlR4ibET2",FALSE,0,NA,2021-12-09 05:29:16,FALSE,NA,"1468814985178537985",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","redaksidara",0,FALSE,FALSE,NA,NA
"120","So CooL~~~~~~
Saya menjual NIKADA - Baju setelan panjang hoodie anak laki-laki SQUID GAME seharga Rp65.000. Dapatka… https://t.co/FPLmHbtlLz",FALSE,0,NA,2021-12-09 05:26:09,TRUE,NA,"1468814201955049476",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidJh64025673",0,FALSE,FALSE,NA,NA
"121","BTS Dan “Squid Game” Raih Penghargaan di “People’s Choice Awards”
https://t.co/sENvRdsU85 https://t.co/EBJVzK7hsk",FALSE,2,NA,2021-12-09 05:24:40,FALSE,NA,"1468813828024463361",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","koreanindo",0,FALSE,FALSE,NA,NA
"122","#ENTERTAINMENT 

Squid Game Menang Penghargaan Khusus American Film Institute 2021

https://t.co/HYwXeyaA2W

#11N1",FALSE,0,NA,2021-12-09 05:23:31,FALSE,NA,"1468813538546241539",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rapmafmums",0,FALSE,FALSE,NA,NA
"123","@yyourdax main yg di squid game itu loh, tonton deh ngakak bgt",FALSE,0,"yyourdax",2021-12-09 05:21:13,FALSE,"1468812511138906118","1468812961783312388","1402643565130387456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jwwlov",0,FALSE,FALSE,NA,NA
"124","Hari ini aku pakai T-shirt Squid Game yang aku beli dengan @CheapremeBrand.

Masa appointment dengan doktor psikiat… https://t.co/7xyYGPRcCj",FALSE,4,NA,2021-12-09 05:20:32,TRUE,NA,"1468812787073777668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkamrl",0,FALSE,FALSE,NA,NA
"125","@noocharm main kek di squid game gih wkwkw",FALSE,0,"noocharm",2021-12-09 05:03:45,FALSE,"1468776197207191553","1468808562986000385","1385099143782092803","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hee7fay",0,FALSE,FALSE,NA,NA
"126","Jiakhhhh mari nonton squid game",FALSE,1,NA,2021-12-09 04:56:15,FALSE,NA,"1468806674743889920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ourascle",0,FALSE,FALSE,NA,NA
"127","@bonngbudi baru ngeh aku tu uncle kalau profil uncle berubah jadi topeng squid game, mantap<U+0001F525>",FALSE,0,"bonngbudi",2021-12-09 04:45:43,FALSE,"1468803647605592064","1468804026284187649","1414905604867452928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bighwincityx",0,FALSE,FALSE,NA,NA
"128","Google merilis daftar lagu dan film/series yang jadi trending sepanjang 2021. Di kategori lagu ada 'At My Worst'. '… https://t.co/ChgsqB4okf",FALSE,0,NA,2021-12-09 04:44:33,TRUE,NA,"1468803731672256516",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","detikinet",0,FALSE,FALSE,NA,NA
"129","@kdrama_menfess kek nya cmn squid game sm vincenzo, yg lain gtw ga suka aja bukan tipeku <U+0001F60C>",FALSE,0,"kdrama_menfess",2021-12-09 04:44:05,FALSE,"1468472418045870081","1468803615988932608","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","springnjunie",0,FALSE,FALSE,NA,NA
"130","mimpi jadi nobita main squid game lawan doraemon",FALSE,0,NA,2021-12-09 04:35:10,FALSE,NA,"1468801372288012291",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hzmnsa",0,FALSE,FALSE,NA,NA
"131","Nonton From Up on Poppy Hill
Liat adeknya Umi alias Sora , scene pake baju ini inget Boneka Squid Game <U+0001F62D><U+0001F923><U+0001F923><U+0001F923> https://t.co/BwG6vP28vU",FALSE,0,NA,2021-12-09 04:32:19,FALSE,NA,"1468800654537674754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dieKrone_1ty7",0,FALSE,FALSE,NA,NA
"132","Saya menjual Boneka Squid Game seharga Rp47.000. Dapatkan di Shopee sekarang! https://t.co/sL4N5hexiD #ShopeeID https://t.co/N6mZRNndbR",FALSE,0,NA,2021-12-09 04:27:38,FALSE,NA,"1468799473430061059",NA,"<a href=""http://shopee.co.id/mobile/"" rel=""nofollow"">Shopee_ID</a>","davidnyaminko16",0,FALSE,FALSE,NA,NA
"133","@RaviNarendra_ Kayaknya mirip ddakji di Squid game",FALSE,0,"RaviNarendra_",2021-12-09 04:23:13,FALSE,"1468786895005962240","1468798362740662273","1334572279854821380","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cumasolodoangg",0,FALSE,FALSE,NA,NA
"134","@skipberat @kmuriko_ mimpi ikut squid game tapi tim dia ada Chris Hemsworthnya dan dia survive karena diboncengin C… https://t.co/AeVBKgfZEK",FALSE,0,"skipberat",2021-12-09 04:16:49,TRUE,"1468617831990247427","1468796753952460800","992790872600162305","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zarautomo",0,FALSE,FALSE,NA,NA
"135","@redflove nggatau aku malah wkwkkw squid game masih langsung up semua soalnya maren kan?",FALSE,0,"redflove",2021-12-09 04:11:07,FALSE,"1468794807665364993","1468795319265546240","1327558863650844673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evansimlin",0,FALSE,FALSE,NA,NA
"136","Bisa2nya hospital playlist kalah sama squid game yg ditonton cuma buat ikut2an doang<U+0001F602> https://t.co/UObnLqhb9C",FALSE,0,NA,2021-12-09 04:01:43,FALSE,NA,"1468792953824890880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanagrly",0,FALSE,FALSE,NA,NA
"137","Bocil tetangga gw lgi maen squid game, mndink gw join gak ya",FALSE,0,NA,2021-12-09 03:38:30,FALSE,NA,"1468787111910264832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gl0wjaem",0,FALSE,FALSE,NA,NA
"138","Kreator Ungkap Gambaran Ide Cerita Squid Game Season 2 https://t.co/NkLo9lvu1f",FALSE,4,NA,2021-12-09 03:35:44,FALSE,NA,"1468786414091333635",NA,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>","CNNIndonesia",0,FALSE,FALSE,NA,NA
"139","@njaecookies iya, sekarang nonton drkaor ga kaya dlu, btw w blom nonton squid game sieee wkwk, males ke indoapril buat bli netplik prem<U+0001F614><U+0001F4AA>",FALSE,0,"njaecookies",2021-12-09 03:28:02,FALSE,"1468696306524712962","1468784474506743811","1444646027588345859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loafsnctreasure",0,FALSE,FALSE,NA,NA
"140","Google: Squid Game Jadi Acara TV yang Paling Trending di 2021 #uzoneID #lifestyle #viral https://t.co/FEL9yu6zI3",FALSE,0,NA,2021-12-09 03:21:22,FALSE,NA,"1468782799263920128",NA,"<a href=""http://www.uzone.id"" rel=""nofollow"">UZoneID</a>","uzoneindonesia",0,FALSE,FALSE,NA,NA
"141","@kdrama_menfess Penthouse, happiness, squid game pokoknya drama yg booming wkwk y tp gpp lah lumayan nonton tanpa ngabisin kuota wkwkwk",FALSE,0,"kdrama_menfess",2021-12-09 03:18:05,FALSE,"1468765890665533442","1468781973279625221","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","injjuninjjun",0,FALSE,FALSE,NA,NA
